#curie_map:
#  agro: http://purl.obolibrary.org/obo/AGRO_
#  agrovoc: http://aims.fao.org/aos/agrovoc/c_
#  apollosv: http://purl.obolibrary.org/obo/APOLLO_SV_
#  bto: http://purl.obolibrary.org/obo/BTO_
#  ccle: https://www.cbioportal.org/patient?studyId=ccle_broad_2019&caseId=
#  cellosaurus: https://www.cellosaurus.org/CVCL_
#  chebi: http://purl.obolibrary.org/obo/CHEBI_
#  chmo: http://purl.obolibrary.org/obo/CHMO_
#  cl: http://purl.obolibrary.org/obo/CL_
#  clo: http://purl.obolibrary.org/obo/CLO_
#  cpt: https://www.aapc.com/codes/cpt-codes/
#  cvx: https://biopragmatics.github.io/providers/cvx/
#  debio: https://biopragmatics.github.io/debio/
#  depmap: https://depmap.org/portal/cell_line/
#  doid: http://purl.obolibrary.org/obo/DOID_
#  drugbank: https://go.drugbank.com/drugs/
#  efo: http://www.ebi.ac.uk/efo/EFO_
#  envo: http://purl.obolibrary.org/obo/ENVO_
#  fplx: https://sorgerlab.github.io/famplex/
#  go: http://purl.obolibrary.org/obo/GO_
#  hgnc: https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/
#  hp: http://purl.obolibrary.org/obo/HP_
#  iconclass: https://iconclass.org/
#  ido: http://purl.obolibrary.org/obo/IDO_
#  idomal: http://purl.obolibrary.org/obo/IDOMAL_
#  interpro: https://www.ebi.ac.uk/interpro/entry/InterPro/
#  ito: https://bioportal.bioontology.org/ontologies/ITO/?p=classes&conceptid=https://identifiers.org/ito:ITO_
#  kegg.pathway: https://www.kegg.jp/pathway/
#  maxo: http://purl.obolibrary.org/obo/MAXO_
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  mi: http://purl.obolibrary.org/obo/MI_
#  miapa: http://purl.obolibrary.org/obo/MIAPA_
#  mondo: http://purl.obolibrary.org/obo/MONDO_
#  nbo: http://purl.obolibrary.org/obo/NBO_
#  ncbitaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  ncit: http://purl.obolibrary.org/obo/NCIT_
#  oae: http://purl.obolibrary.org/obo/OAE_
#  obi: http://purl.obolibrary.org/obo/OBI_
#  orcid: https://orcid.org/
#  pato: http://purl.obolibrary.org/obo/PATO_
#  pfam: https://www.ebi.ac.uk/interpro/entry/pfam/
#  pr: http://purl.obolibrary.org/obo/PR_
#  reactome: https://reactome.org/content/detail/
#  semapv: https://w3id.org/semapv/vocab/
#  skos: http://www.w3.org/2004/02/skos/core#
#  uberon: http://purl.obolibrary.org/obo/UBERON_
#  umls: https://uts.nlm.nih.gov/uts/umls/concept/
#  uniprot.chain: http://purl.uniprot.org/annotation/
#  vo: http://purl.obolibrary.org/obo/VO_
#  wikipathways: http://www.wikipathways.org/instance/
#mapping_set_id: https://w3id.org/biopragmatics/sssom/negative.sssom.tsv
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	mapping_tool
reactome:R-MMU-419771	Opsins	skos:exactMatch	Not	mesh:D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-425381	Bicarbonate transporters	debio:0000003	Not	hgnc:11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-428643	Organic anion transporters	skos:exactMatch	Not	mesh:D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-444821	Relaxin receptors	debio:0000003	Not	mesh:C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-72172	mRNA Splicing	debio:0000003	Not	go:0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-72172	mRNA Splicing	debio:0000003	Not	go:0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-72172	mRNA Splicing	debio:0000003	Not	go:0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-8877627	Vitamin E	skos:exactMatch	Not	chebi:18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-8877627	Vitamin E	skos:exactMatch	Not	chebi:33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-8877627	Vitamin E	skos:exactMatch	Not	chebi:46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-8877627	Vitamin E	skos:exactMatch	Not	mesh:D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-9664873	Pexophagy	debio:0000003	Not	go:0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-MMU-983189	Kinesins	debio:0000003	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-PFA-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-PFA-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-PFA-983189	Kinesins	debio:0000003	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1296025	ATP sensitive Potassium channels	skos:exactMatch	Not	mesh:D054086	KATP Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1296052	Ca2+ activated K+ channels	skos:exactMatch	Not	mesh:D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1296071	Potassium Channels	debio:0000003	Not	fplx:KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1296071	Potassium Channels	skos:exactMatch	Not	mesh:D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1296072	Voltage gated Potassium channels	skos:exactMatch	Not	mesh:D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1296346	Tandem pore domain potassium channels	skos:exactMatch	Not	mesh:D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1461957	Beta defensins	skos:exactMatch	Not	mesh:D023083	beta-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1461973	Defensins	skos:exactMatch	Not	chebi:82761	defensin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-1462054	Alpha-defensins	skos:exactMatch	Not	mesh:D023084	alpha-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-211916	Vitamins	skos:exactMatch	Not	chebi:33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-211935	Fatty acids	skos:exactMatch	Not	chebi:35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-211979	Eicosanoids	skos:exactMatch	Not	chebi:23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-211981	Xenobiotics	skos:exactMatch	Not	chebi:35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-390648	Muscarinic acetylcholine receptors	skos:exactMatch	Not	mesh:D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-390650	Histamine receptors	skos:exactMatch	Not	mesh:D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-390651	Dopamine receptors	debio:0000003	Not	fplx:DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-390666	Serotonin receptors	skos:exactMatch	Not	mesh:D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-390696	Adrenoceptors	skos:exactMatch	Not	mesh:D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-391906	Leukotriene receptors	skos:exactMatch	Not	mesh:D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-417957	P2Y receptors	skos:exactMatch	Not	fplx:P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-417957	P2Y receptors	skos:exactMatch	Not	go:0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-419771	Opsins	debio:0000003	Not	go:0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-419771	Opsins	skos:exactMatch	Not	go:0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-419771	Opsins	skos:exactMatch	Not	mesh:D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-425381	Bicarbonate transporters	debio:0000003	Not	hgnc:11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-428643	Organic anion transporters	skos:exactMatch	Not	mesh:D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-444821	Relaxin receptors	debio:0000003	Not	mesh:C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-72172	mRNA Splicing	debio:0000003	Not	go:0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-72172	mRNA Splicing	debio:0000003	Not	go:0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-72172	mRNA Splicing	debio:0000003	Not	go:0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-8877627	Vitamin E	skos:exactMatch	Not	chebi:18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-8877627	Vitamin E	skos:exactMatch	Not	chebi:33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-8877627	Vitamin E	skos:exactMatch	Not	chebi:46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-8877627	Vitamin E	skos:exactMatch	Not	mesh:D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-9664873	Pexophagy	debio:0000003	Not	go:0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-RNO-983189	Kinesins	skos:exactMatch	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-1296071	Potassium Channels	skos:exactMatch	Not	fplx:KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-1296071	Potassium Channels	skos:exactMatch	Not	mesh:D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-1296346	Tandem pore domain potassium channels	skos:exactMatch	Not	mesh:D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-211916	Vitamins	skos:exactMatch	Not	chebi:33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-428643	Organic anion transporters	skos:exactMatch	Not	mesh:D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-9664873	Pexophagy	debio:0000003	Not	go:0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SCE-983189	Kinesins	skos:exactMatch	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SPO-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SPO-211916	Vitamins	skos:exactMatch	Not	chebi:33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SPO-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SPO-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SPO-9664873	Pexophagy	debio:0000003	Not	go:0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SPO-983189	Kinesins	skos:exactMatch	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1296025	ATP sensitive Potassium channels	skos:exactMatch	Not	mesh:D054086	KATP Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1296052	Ca2+ activated K+ channels	skos:exactMatch	Not	mesh:D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1296071	Potassium Channels	skos:exactMatch	Not	fplx:KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1296071	Potassium Channels	skos:exactMatch	Not	mesh:D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1296072	Voltage gated Potassium channels	skos:exactMatch	Not	mesh:D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1296346	Tandem pore domain potassium channels	skos:exactMatch	Not	mesh:D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1461957	Beta defensins	skos:exactMatch	Not	mesh:D023083	beta-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-1461973	Defensins	skos:exactMatch	Not	chebi:82761	defensin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-211916	Vitamins	skos:exactMatch	Not	chebi:33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-211935	Fatty acids	skos:exactMatch	Not	chebi:35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-211979	Eicosanoids	skos:exactMatch	Not	chebi:23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-211981	Xenobiotics	skos:exactMatch	Not	chebi:35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-390648	Muscarinic acetylcholine receptors	skos:exactMatch	Not	mesh:D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-390650	Histamine receptors	skos:exactMatch	Not	mesh:D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-390651	Dopamine receptors	skos:exactMatch	Not	fplx:DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-390666	Serotonin receptors	skos:exactMatch	Not	mesh:D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-390696	Adrenoceptors	skos:exactMatch	Not	mesh:D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-391906	Leukotriene receptors	skos:exactMatch	Not	mesh:D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-417957	P2Y receptors	skos:exactMatch	Not	fplx:P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-417957	P2Y receptors	skos:exactMatch	Not	go:0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-419771	Opsins	debio:0000003	Not	go:0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-419771	Opsins	skos:exactMatch	Not	go:0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-419771	Opsins	skos:exactMatch	Not	mesh:D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-425381	Bicarbonate transporters	debio:0000003	Not	hgnc:11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-428643	Organic anion transporters	skos:exactMatch	Not	mesh:D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-444821	Relaxin receptors	debio:0000003	Not	mesh:C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-72172	mRNA Splicing	debio:0000003	Not	go:0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-72172	mRNA Splicing	debio:0000003	Not	go:0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-72172	mRNA Splicing	debio:0000003	Not	go:0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-9664873	Pexophagy	debio:0000003	Not	go:0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-SSC-983189	Kinesins	skos:exactMatch	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-1296052	Ca2+ activated K+ channels	skos:exactMatch	Not	mesh:D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-1296071	Potassium Channels	skos:exactMatch	Not	fplx:KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-1296071	Potassium Channels	skos:exactMatch	Not	mesh:D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-1296072	Voltage gated Potassium channels	skos:exactMatch	Not	mesh:D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-1296346	Tandem pore domain potassium channels	skos:exactMatch	Not	mesh:D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-211916	Vitamins	skos:exactMatch	Not	chebi:33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-211935	Fatty acids	skos:exactMatch	Not	chebi:35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-211979	Eicosanoids	skos:exactMatch	Not	chebi:23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-211981	Xenobiotics	skos:exactMatch	Not	chebi:35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-390648	Muscarinic acetylcholine receptors	skos:exactMatch	Not	mesh:D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-390650	Histamine receptors	skos:exactMatch	Not	mesh:D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-390651	Dopamine receptors	skos:exactMatch	Not	fplx:DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-390666	Serotonin receptors	skos:exactMatch	Not	mesh:D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-390696	Adrenoceptors	skos:exactMatch	Not	mesh:D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-391906	Leukotriene receptors	skos:exactMatch	Not	mesh:D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-417957	P2Y receptors	skos:exactMatch	Not	fplx:P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-417957	P2Y receptors	skos:exactMatch	Not	go:0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-419771	Opsins	debio:0000003	Not	go:0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-419771	Opsins	skos:exactMatch	Not	go:0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-419771	Opsins	skos:exactMatch	Not	mesh:D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-425381	Bicarbonate transporters	debio:0000003	Not	hgnc:11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-428643	Organic anion transporters	skos:exactMatch	Not	mesh:D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-444821	Relaxin receptors	debio:0000003	Not	mesh:C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-72172	mRNA Splicing	debio:0000003	Not	go:0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-72172	mRNA Splicing	debio:0000003	Not	go:0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-72172	mRNA Splicing	debio:0000003	Not	go:0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-8877627	Vitamin E	skos:exactMatch	Not	chebi:18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-8877627	Vitamin E	skos:exactMatch	Not	chebi:33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-8877627	Vitamin E	skos:exactMatch	Not	chebi:46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-8877627	Vitamin E	skos:exactMatch	Not	mesh:D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-9664873	Pexophagy	debio:0000003	Not	go:0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-XTR-983189	Kinesins	debio:0000003	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
uberon:0000104	life cycle	skos:exactMatch	Not	mesh:D008018	Life Cycle Stages	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
uberon:0000353	parenchyma	skos:exactMatch	Not	bto:0000999	plant parenchyma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/530a1b/scripts/generate_uberon_bto_mappings.py
uberon:0001263	pancreatic acinus	skos:exactMatch	Not	bto:0000028	pancreatic acinar cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/530a1b/scripts/generate_uberon_bto_mappings.py
uberon:0012245	silk	skos:exactMatch	Not	bto:0002854	corn silk	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/530a1b/scripts/generate_uberon_bto_mappings.py
uberon:0022469	primary olfactory cortex	skos:exactMatch	Not	mesh:D066194	Olfactory Cortex	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
uberon:2001977	pad	skos:exactMatch	Not	mesh:D058729	Peripheral Arterial Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
umls:C0006142	Malignant neoplasm of breast	skos:exactMatch	Not	mesh:D001943	Breast Neoplasms	semapv:ManualMappingCuration	orcid:0000-0002-6601-2165	
vo:0000189	colony forming unit	skos:exactMatch	Not	mesh:D013234	Stem Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/28ac41/scripts/generate_vo_mesh_mappings.py
vo:0004075	PBT	skos:exactMatch	Not	mesh:D001803	Blood Transfusion	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/4b2628/scripts/generate_vo_mesh_mappings.py
